2015,2,Second Semester    ,5682142926,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682143526,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682144126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682145826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682146426,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682147026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682148726,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682149326,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682150926,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682152126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682153826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682154426,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682155026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682156726,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682157326,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682158026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682159626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682160126,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682161826,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682162426,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682163026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682164726,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682165326,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682166026,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
2015,2,Second Semester    ,5682167626,2600896,COMPREHENSIVE EXAM,0         ,S/U                                                         ,R,C
